SecurityCode,companyName,Feb16
506197,BLISS GVS PHARMA LTD.,1384.54
516030,Pakka Ltd-$,1382.24
511413,CREST VENTURES LIMITED,1379.96
531633,LINCOLN PHARMACEUTICALS LTD.,1375.74
500207,INDO RAMA SYNTHETICS (INDIA) LTD.,1369.02
505720,HERCULES HOISTS LTD.,1368.16
543995,Manoj Vaibhav Gems N Jewellers Ltd,1362.11
537259,Suyog Telematics Ltd,1360.7
531847,ASIAN STAR CO.LTD.-$,1358.42
538836,Monte Carlo Fashions Ltd,1353.49
506618,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,1351.35
532864,NELCAST LTD.,1351.13
590065,INDIA MOTOR PARTS & ACCESSORIES LTD.,1350.21
539436,Coffee Day Enterprises Ltd,1349.48
524109,KABRA EXTRUSIONTECHNIK LTD.,1345.06
530699,Raj Rayon Industries Limited-$,1337.93
532884,Refex Industries Limited,1337.03
532633,ALLSEC TECHNOLOGIES LTD.,1332.06
500153,GANESH BENZOPLAST LTD.,1324.39
532661,RANE (MADRAS) LTD.,1320.09
530307,CHAMAN LAL SETIA EXPORTS LTD.-$,1318.43
524280,KOPRAN LTD.,1313.98
523207,KOKUYO CAMLIN LTD.-$,1313.48
502175,SAURASHTRA CEMENT LTD.,1313.03
522257,RAJOO ENGINEERS LTD.-$,1308.14
532382,BALAJI TELEFILMS LTD.,1307.62
511676,GIC HOUSING FINANCE LTD.,1297.54
543955,Transindia Real Estate Ltd,1292.36
539201,Satia Industries Ltd,1292
532815,SMS PHARMACEUTICALS LTD.,1290.94
530759,STERLING TOOLS LTD.-$,1287.15
513517,STEELCAST LTD.,1285.64
504341,Ravindra Energy Ltd,1283.97
539607,Blue Cloud Softech Solutions Ltd,1278.52
520008,RICO AUTO INDUSTRIES LTD.,1277.09
500268,MANALI PETROCHEMICAL LTD.,1271.42
532180,Dhanlaxmi Bank Limited,1269.11
532867,V2 RETAIL LTD.,1267.53
522281,RAM RATNA WIRES LTD.-$,1266.76
517500,ROTO PUMPS LTD.,1264.94
524774,NGL FINE-CHEM LTD.,1263.93
517536,ONWARD TECHNOLOGIES LTD.,1262.01
515043,SAINT-GOBAIN SEKURIT INDIA LTD.,1258.63
540649,Avadh Sugar & Energy Ltd,1257.56
505725,Algoquant Fintech Ltd,1252.97
539018,Beekay Steel Industries Ltd,1251.03
543218,Suratwwala Business Group Ltd,1247.56
532457,GULSHAN POLYOLS LTD.,1246.79
520073,RACL Geartech Ltd,1245.06
500078,Oriental Aromatics Ltd-$,1238.96
506390,Heubach Colorants India Ltd,1238.8
506808,Tuticorin Alkali Chemicals And Fertilizers Ltd,1236.02
530355,Asian Energy Services Ltd,1233.96
538635,Snowman Logistics Ltd,1232.27
511076,SAT INDUSTRIES LTD.-$,1230.36
543747,Kamdhenu Ventures Ltd,1226.93
533259,Sastasundar Ventures Ltd,1223.11
522229,TANEJA AEROSPACE & AVIATION LTD.-$,1219.11
509055,VISAKA INDUSTRIES LTD.,1215.28
543829,Global Surfaces Ltd,1209.15
524669,HESTER BIOSCIENCES LTD.,1208.23
539042,AGI Infra Ltd,1202.98
526407,Hampton Sky Realty Ltd,1197.19
511333,VLS FINANCE LTD.,1195.84
540145,Valiant Organics Ltd,1193.69
532650,MSP STEEL & POWER LTD.,1188.62
534425,SPECIALITY RESTAURANTS LTD.,1186.09
507488,G.M.BREWERIES LTD.,1182.74
522101,KILBURN ENGINEERING LTD.,1182.53
509438,BENARES HOTELS LTD.,1182.29
526506,SYSTEMATIX CORPORATE SERVICES LTD.,1174.71
532782,SUTLEJ TEXTILES & INDUSTRIES LTD.,1172.69
502865,FORBES & COMPANY LTD.-$,1162.62
543451,AGS Transact Technologies Ltd,1162.43
530475,Tinna Rubber and Infrastructure Limited,1160.95
590115,Motilal Oswal MOSt Shares M50 ETF,1157.33
508807,IST LTD.,1155.51
543898,BEML Land Assets Ltd,1153.55
506260,ANUH PHARMA LTD.,1152.58
530067,CSL Finance Ltd,1139.7
532850,MIC ELECTRONICS LTD.,1139.56
543329,Windlas Biotech Ltd,1134.4
500296,NAHAR SPINNING MILLS LTD.,1133.17
542337,Spencers Retail Ltd,1132.96
540704,Matrimony.com Ltd,1127.94
532687,REPRO INDIA LTD.,1121.91
533477,ENKEI WHEELS (INDIA) LTD.,1112.83
532923,Renaissance Global Ltd,1106.95
506248,AMINES & PLASTICIZERS LTD.,1103.7
543284,EKI Energy Services Ltd,1099.44
532799,HUBTOWN LTD.,1098.47
543688,Sarveshwar Foods Ltd,1098.23
502168,NCL INDUSTRIES LTD.-$,1096.9
532370,RAMCO SYSTEMS LTD.,1094.6
531449,GRM OVERSEAS LTD.,1093.2
538992,SAR Auto Products Ltd,1091.05
506685,ULTRAMARINE & PIGMENTS LTD.-$,1090.47
532717,INDO TECH TRANSFORMERS LTD.,1090.41
506687,TRANSPEK INDUSTRY LTD.-$,1088.15
532141,ANDHRA CEMENTS LTD.,1087.17
524394,VIMTA LABS LTD.-$,1086.77
500264,MAFATLAL INDUSTRIES LTD.-$,1083.69
539221,Sportking India Ltd,1079.16
502420,ORIENT PAPER & INDUSTRIES LTD.,1075.78
524648,INDO AMINES LTD.-$,1074.96
523850,AXTEL INDUSTRIES LTD.,1070.42
542655,Vikas Lifecare Ltd,1069.24
532699,ROYAL ORCHID HOTELS LTD.,1068.07
543240,Likhitha Infrastructure Ltd,1064.56
533146,D-Link (India) Ltd,1062.31
507753,TGV Sraac Ltd,1061.26
500650,EXCEL INDUSTRIES LTD.,1060.59
542684,Prakash Pipes Ltd,1060.18
533761,GPT INFRAPROJECTS LTD.,1059.02
543638,Tracxn Technologies Ltd,1053.9
530879,Capital India Finance Ltd,1047.47
506852,Primo Chemicals Ltd,1043.53
505036,AUTOMOBILE CORPORATION OF GOA LTD.-$,1042.98
543433,HP Adhesives Ltd,1039.56
512531,STATE TRADING CORPORATION OF INDIA LTD.,1038.6
526725,SANDESH LTD.,1034.93
524370,BODAL CHEMICALS LTD.,1034.87
500439,VARDHMAN HOLDINGS LTD.,1030.79
520119,AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD.,1029.76
539148,Shivalik Rasayan Ltd,1027.22
543644,Infobeans Technologies Ltd,1023.81
543920,CFF Fluid Control Ltd,1019.66
500429,UNIPHOS ENTERPRISES LTD.,1016.76
513108,GANDHI SPECIAL TUBES LTD.-$,1015.6
532329,DANLAW TECHNOLOGIES INDIA LTD.-$,1012.68
532323,SHIVA CEMENT LTD.,1004.06
522261,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.-$,1001.91
504036,HIND RECTIFIERS LTD.,1001.5
542670,Artemis Electricals and Projects Ltd,1001.39
540497,S Chand and Company Ltd,999.64
530079,FAZE THREE LTD.-$,997.08
539843,NINtec Systems Ltd,991.31
500350,RSWM LTD.,989.37
534742,ZUARI AGRO CHEMICALS LTD.,986.89
532649,NECTAR LIFESCIENCES LTD.,986.75
540795,Dynamic Cables Ltd,984.58
543542,Kesar India Ltd,983.75
500280,CENTURY ENKA LTD.,983.39
532794,Zee Media Corporation Limited,981.3
519602,Kellton Tech Solutions Ltd.,977.05
539921,Shanti Educational Initiatives Ltd,973.25
539290,Oswal Greentech Ltd,972.54
532686,KERNEX MICROSYSTEMS (INDIA) LTD.,972.32
532666,FCS SOFTWARE SOLUTIONS LTD.,967.61
543233,Chemcon Speciality Chemicals Ltd,967.23
531349,PANACEA BIOTEC LTD.,967.15
522108,YUKEN INDIA LTD.-$,966.55
512379,CRESSANDA SOLUTIONS LTD.,961.81
543267,Davangere Sugar Company Ltd,961.73
532842,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.,959.34
500173,GFL Ltd,957.67
543732,Radiant Cash Management Services Ltd,956
515147,Haldyn Glass Ltd-$,945.22
522122,VOITH PAPER FABRICS INDIA LTD.-$,941.08
501298,INDUSTRIAL & PRUDENTIAL INVESTMENTS CO.LTD.,938.01
530643,ECO RECYCLING LTD.,937.15
543593,Dhampur Bio Organics Ltd,933.41
533270,BEDMUTHA INDUSTRIES LTD.,932.43
512038,TCC Concept Ltd,932.14
530363,UGAR SUGAR WORKS LTD.-$,932.06
531978,AMBIKA COTTON MILLS LTD.,929.65
532944,OnMobile Global Ltd.,927.78
539872,Bajaj Healthcare Ltd,926.62
543214,NDR Auto Components Ltd,925.84
532365,DYNACONS SYSTEMS & SOLUTIONS LTD.,925.52
507410,WALCHANDNAGAR INDUSTRIES LTD.,925.33
502137,DECCAN CEMENTS LTD.-$,924.78
517059,SALZER ELECTRONICS LTD.-$,924.15
542351,Gloster Ltd,921.37
533470,RUSHIL DECOR LTD.,920.07
505358,INTEGRA ENGINEERING INDIA LTD.,916.86
540650,Magadh Sugar & Energy Ltd,916.17
504132,PERMANENT MAGNETS LTD.-$,911.14
543525,Silver Touch Technologies Ltd,909.99
500777,TAMILNADU PETROPRODUCTS LTD.,907.81
500306,JAYKAY ENTERPRISES LTD.,905.22
590031,DE NORA INDIA LTD.,904.38
540268,TruCap Finance Ltd,903.87
500060,Birla Cable Ltd,903.3
532503,RAJAPALAYAM MILLS LTD.-$,901
507155,JAGATJIT INDUSTRIES LTD.,900.05
532628,3I INFOTECH LTD.,897.6
520059,MUNJAL AUTO INDUSTRIES LTD.,896
532875,ALLIED DIGITAL SERVICES LTD.,887.48
543918,GHCL Textiles Ltd,886.56
539469,Panorama Studios International Ltd,886.27
531241,Linc Ltd-$,880.22
505368,Semac Consultants Ltd-$,878.59
536264,Tiger Logistics (India) Ltd,870.54
540980,The Yamuna Syndicate Ltd,866.77
534328,HEXA TRADEX LTD.,863.47
506532,NITTA GELATIN INDIA LTD.-$,859.34
507526,ASSOCIATED ALCOHOLS & BREWERIES LTD.,858.67
532626,PONDY OXIDES & CHEMICALS LTD.,858.32
500136,ESTER INDUSTRIES LTD.,857.12
523160,MORGANITE CRUCIBLE (INDIA) LTD.,853.27
543442,Brand Concepts Ltd,851.97
539956,TAAL Enterprises Ltd,850.12
543223,Max India Ltd,846.36
526433,ASM TECHNOLOGIES LTD.,844.76
533193,Kirloskar Electric Company Ltd,842.79
507789,JAGSONPAL PHARMACEUTICALS LTD.,842.02
526817,CHEVIOT CO.LTD.-$,839.41
540737,Shree Ganesh Remedies Ltd,835.51
534369,TRIBHOVANDAS BHIMJI ZAVERI LTD.,835.13
540125,Radhika Jeweltech Ltd,832.84
532906,MAAN ALUMINIUM LTD.,831.28
522073,The Hi-Tech Gears Ltd,830.18
533208,EMAMI PAPER MILLS LTD.,829.44
543953,Khazanchi Jewellers Ltd,827.91
543687,Dharmaj Crop Guard Ltd,827.53
532888,ASIAN GRANITO INDIA LTD.,824.48
505163,Z.F.STEERING GEAR (INDIA) LTD.-$,824.26
539151,Arfin India Ltd,823.54
532694,BARTRONICS INDIA LTD.,821.75
509567,GOA CARBON LTD.-$,818.24
536773,Jindal Poly Investment and Finance Company Ltd,816.57
506405,DMCC Speciality Chemicals Ltd,811.05
523329,ELDECO HOUSING & INDUSTRIES LTD.,809.99
500780,Zuari Industries Ltd,807.96
532932,MANAKSIA LTD.,805.74
538446,Moneyboxx Finance Ltd,805.38
523708,EIMCO ELECON (INDIA) LTD.,804.98
540366,Music Broadcast Ltd,804.76
504220,W.S.INDUSTRIES (INDIA) LTD.-$,802.02
538772,Niyogin Fintech Ltd,799.5
531959,Newtime Infrastructure Limited,799.09
524075,ALBERT DAVID LTD.-$,798.66
533217,HINDUSTAN MEDIA VENTURES LTD.,797.86
542232,Shankar Lal Rampal Dye-Chem Ltd,796.71
507552,FOODS & INNS LTD.,795.59
517214,Digispice Technologies Ltd-$,790.65
533336,DHUNSERI INVESTMENTS LTD.,790.62
539917,Nagarjuna Fertilizers and Chemicals Ltd,787.65
523828,MENON BEARINGS LTD.-$,786.52
543958,VL E-Governance & IT Solutions Ltd,783.72
544037,Amic Forging Ltd,783.27
541601,Rajnish Wellness Ltd,780.77
531205,Tine Agro Ltd,778.01
503169,RUBY MILLS LTD.,774.8
542725,SBC Exports Ltd,772.7
543998,Valiant Laboratories Ltd,772.54
538734,Ceinsys Tech Ltd,771.72
516082,N.R.AGARWAL INDUSTRIES LTD.,769.94
532930,BGR ENERGY SYSTEMS LTD.,766.21
526423,KRITI INDUSTRIES (INDIA) LTD.-$,764.39
506579,ORIENTAL CARBON & CHEMICALS LTD.-$,761.59
509960,U.P.HOTELS LTD.,761.4
530075,SELAN EXPLORATION TECHNOLOGY LTD.-$,760.91
543725,Elin Electronics Ltd,758.79
532662,HT MEDIA LTD.,757.83
507794,KHAITAN CHEMICALS & FERTILIZERS LTD.,756.32
535601,SREELEATHERS LTD.,756.24
524542,SUKHJIT STARCH & CHEMICALS LTD.-$,753.14
526668,KAMAT HOTELS (INDIA) LTD.,751.54
543782,Sealmatic India Ltd,750.92
520043,MUNJAL SHOWA LTD.,750.71
500012,ANDHRA PETROCHEMICALS LTD.,746.05
530023,The Investment Trust Of India Ltd,744.97
532143,SKM EGG PRODUCTS EXPORT (INDIA) LTD.,742.51
530803,Bhageria Industries Ltd,739.77
511605,ARIHANT CAPITAL MARKETS LTD.,737.01
541228,Taylormade Renewables Ltd,735.51
523648,PLASTIBLENDS INDIA LTD.-$,733.68
543590,Rhetan TMT Ltd,733.13
514183,BLACK ROSE INDUSTRIES LTD.,732.11
508954,Finkurve Financial Services Ltd,730.32
523269,ADVANI HOTELS & RESORTS (INDIA) LTD.,730.03
524129,VINYL CHEMICALS (INDIA) LTD.,728.81
540692,Apex Frozen Foods Ltd,726.25
543962,D.P. Wires Ltd,725.89
544060,RBZ Jewellers Ltd,714.2
543978,Ratnaveer Precision Engineering Ltd,713.66
539785,Pudumjee Paper Products Ltd,711.27
543931,Veefin Solutions Ltd,709.78
526961,Last Mile Enterprises Ltd,709.64
526586,WIM PLAST LTD.-$,703.7
543831,Bright Outdoor Media Ltd,703.12
530499,A.K.CAPITAL SERVICES LTD.,701.68
531146,MEDICAMEN BIOTECH LTD.-$,700.87
504879,Orient Ceratech Ltd-$,693.79
526721,NICCO PARKS & RESORTS LTD.-$,693.34
526642,MIRZA INTERNATIONAL LTD.,691.84
532713,SAKUMA EXPORTS LTD.,687.02
530871,CHEMBOND CHEMICALS LTD.-$,683.71
532624,JINDAL PHOTO LTD.,681.82
532907,IL&FS ENGINEERING AND CONSTRUCTION COMPANY LTD.,681.57
524330,JAYANT AGRO-ORGANICS LTD.,681.3
509152,GRP LTD.,680.53
540937,Medico Remedies Ltd,674.91
517035,RIR Power Electronics Ltd,673.81
540700,Bharat Road Network Ltd,673.36
522134,ARTSON ENGINEERING LTD.,668.44
500279,MIRC ELECTRONICS LTD.,668.15
524500,KILITCH DRUGS (INDIA) LTD.,667.66
539515,Quint Digital Ltd,667.54
526263,MOLD-TEK TECHNOLOGIES LTD.,664.49
532974,ADITYA BIRLA MONEY LTD.-$,663.98
543982,Meson Valves India Ltd,663.45
509635,HINDUSTAN COMPOSITES LTD.,662.02
532780,PARSVNATH DEVELOPERS LTD.,659.3
543969,Pyramid Technoplast Ltd,657.34
532067,3B BlackBio Dx Ltd,654.78
500317,OSWAL AGRO MILLS LTD.,653.45
540775,Khadim India Ltd,653.38
523606,SIKA INTERPLANT SYSTEMS LTD.,652.99
523023,SINCLAIRS HOTELS LTD.-$,652.54
541096,Bharat Parenterals Ltd,651.22
542285,Axita Cotton Ltd,650.63
513121,ORICON ENTERPRISES LTD.-$,646.41
509709,INTERNATIONAL CONVEYORS LTD.,645.98
540673,SIS Ltd,641.53
530845,SUNSHIELD CHEMICALS LTD.,636.44
532740,LOKESH MACHINES LTD.,635.07
500179,HCL INFOSYSTEMS LTD.,630.77
518091,ANJANI PORTLAND CEMENT LTD.-$,629.06
507944,BAJAJ STEEL INDUSTRIES LTD.,629.02
532305,IND-SWIFT LABORATORIES LTD.,628.98
532987,RANE BRAKE LINING LTD.,626.74
506134,INTELLIVATE CAPITAL VENTURES LTD.,626.71
532513,TVS ELECTRONICS LTD.,623.67
509525,EMPIRE INDUSTRIES LTD.,623.34
507836,MAC CHARLES (INDIA) LTD.,622.66
532408,MEGASOFT LTD.,619.96
516064,Arrow Greentech Ltd,618.61
526159,NIKHIL ADHESIVES LTD.-$,616.56
517556,PVP VENTURES LTD.,616.12
532764,GeeCee Ventures Limited,615.75
539400,Mallcom (India) Ltd,615.42
539132,Wardwizard Foods and Beverages Ltd,615.33
520151,SHREYAS SHIPPING & LOGISTICS LTD.,614.81
500337,PRIME SECURITIES LTD.,610.77
534675,Prozone Realty Ltd,610.72
543915,Pavna Industries Ltd,609.1
509220,PTL ENTERPRISES LTD.-$,608.93
532467,HAZOOR MULTI PROJECTS LTD.-$,606.16
537785,Race Eco Chain Ltd,605.28
541269,Chemfab Alkalis Ltd,605.13
542383,Ritco Logistics Ltd,604.45
544100,Nova Agritech Ltd,603.78
543709,PNGS Gargi Fashion Jewellery Ltd,603.48
539334,Shree Pushkar Chemicals & Fertilisers Ltd,603.42
530961,Vikas EcoTech Ltd,601.66
505729,SINGER INDIA LTD.,600.3
511628,IM+ Capitals Limited,599.39
538961,Genus Paper & Boards Ltd,599.36
537800,Mangalam Industrial Finance Ltd,599.22
519136,NAHAR INDUSTRIAL ENTERPRISES LTD.-$,594.08
501421,TECHNVISION VENTURES LTD.,593.46
532797,AUTOLINE INDUSTRIES LTD.,593.21
506414,Fermenta Biotech Ltd,592.89
523558,Swiss Military Consumer Goods Ltd,588.01
523838,SIMPLEX INFRASTRUCTURES LTD.,587.89
500298,Naperol Investments Ltd,586.85
517344,MINDTECK (INDIA) LTD.,586.4
504605,UNI ABEX ALLOY PRODUCTS LTD.,584.46
514238,Mkventures Capital Ltd,584.09
543928,Cosmic CRF Ltd,582.83
539141,UFO Moviez India Ltd,581.91
543597,Virtuoso Optoelectronics Ltd,581.81
543210,Aarti Surfactants Ltd,581.72
538921,Raghuvansh Agrofarms Ltd,580.09
522014,UNITED DRILLING TOOLS LTD.,577.42
543919,M. K. Proteins Ltd,577.2
533704,ESSAR SHIPPING LTD.,572.08
541402,Affordable Robotic & Automation Ltd,571.31
532617,JET AIRWAYS (INDIA) LTD.,570.71
501295,INDUSTRIAL INVESTMENT TRUST LTD.,569.66
519421,KSE LTD.-$,569.6
541400,Zim Laboratories Ltd,569.36
533210,Kriti Nutrients Ltd,568.17
531727,MENON PISTONS LTD.,567.89
526885,SARLA PERFORMANCE FIBERS LTD.-$,567.07
543668,B&B Triplewall Containers Ltd,566.73
530579,U. Y. Fincorp Ltd,566.15
506525,KANORIA CHEMICALS & INDUSTRIES LTD.,563.21
533316,STEL Holdings Ltd,562.71
531439,Aion-Tech Solutions Ltd,561.96
523792,MAZDA LTD.-$,560.58
526415,OK PLAY INDIA LTD.,559.81
524480,RIDDHI SIDDHI GLUCO BIOLS LTD.-$,559.69
533152,MBL Infrastructure Ltd,558.97
526608,ELECTROTHERM (INDIA) LTD.,557.82
543910,AVG Logistics Ltd,555.97
526582,TPL PLASTECH LTD.,554.91
523710,SAYAJI HOTELS LTD.,554.44
532760,Deep Energy Resources Ltd,554.4
539044,Manaksia Steels Ltd,553.5
524342,INDO BORAX & CHEMICALS LTD.-$,552.27
512453,SHRI JAGDAMBA POLYMERS LTD.,552.19
522029,WINDSOR MACHINES LTD.,551.66
531225,Xtglobal Infotech Ltd,549.29
505232,Veljan Denison Limited,546.64
533022,20 MICRONS LTD.,545.71
540358,RMC Switchgears Ltd,542.58
504176,HIGH ENERGY BATTERIES (INDIA) LTD.,540.92
522195,FRONTIER SPRINGS LTD.,540.27
512519,DONEAR INDUSTRIES LTD.-$,538.72
530919,REMSONS INDUSTRIES LTD.,538.4
539997,Kwality Pharmaceuticals Ltd,536.71
526596,LIBERTY SHOES LTD.,535.74
511766,MUTHOOT CAPITAL SERVICES LTD.,535.04
524212,WANBURY LTD.,534.08
503722,BANSWARA SYNTEX LTD.-$,533.16
514316,RAGHUVIR SYNTHETICS LTD.,532.04
530365,ORIENT BELL LIMITED-$,531.35
532173,CYBERTECH SYSTEMS AND SOFTWARE LTD.,530.82
500402,SPML Infra Limited,529.21
511066,SAKTHI FINANCE LTD.,528.97
500074,BPL LTD.,528.69
539252,Shyam Century Ferrous Ltd,528.33
503816,SWADESHI POLYTEX LTD.,527.2
533284,RPP INFRA PROJECTS LTD.,525.86
504959,STOVEC INDUSTRIES LTD.,524.2
518075,SURAJ PRODUCTS LTD.,522.69
532776,SHIVAM AUTOTECH LTD.,520.3
523229,BHARAT SEATS LTD.-$,518.41
504058,INDO-NATIONAL LTD.,517.39
532952,NAHAR CAPITAL & FINANCIAL SERVICES LTD.,514.27
532641,Nandan Denim Limited,514.17
512626,ORBIT EXPORTS LTD.,512.5
540492,Starlineps Enterprises Ltd,509.68
532980,GOKUL REFOILS & SOLVENT LTD.,509.23
500120,DIAMINES & CHEMICALS LTD.-$,507.9
515008,MODERN INSULATORS LTD.,506.09
530431,ADOR FONTECH LTD.-$,505.58
543363,Prevest Denpro Ltd,504.07
538920,Vintage Coffee And Beverages Ltd,500.17
530215,Kings Infra Ventures Limited,500.16
541304,Indo Us Bio-Tech Ltd,499.29
543327,Exxaro Tiles Ltd,498.64
521194,SIL INVESTMENTS LTD.,495.62
540403,CL Educate Ltd,495.12
505854,TRF LTD.-$,494.4
541929,Synergy Green Industries Ltd,493.28
500213,INTERNATIONAL TRAVEL HOUSE LTD.-$,493.02
524717,TITAN BIOTECH LTD.,491.15
531862,BHARAT AGRI FERT & REALTY LTD.,490.65
532710,SADBHAV ENGINEERING LTD.,488.63
526073,GALAXY BEARINGS LTD.,488.13
530977,Shri Keshav Cements And Infra Ltd,487.63
505196,TIL LTD.,487.41
537750,Kiran Vyapar Ltd,485.8
533260,CAREER POINT LTD.,482.57
530377,NILA INFRASTRUCTURES LTD.,482.51
523391,NAHAR POLYFILMS LTD.,481.92
522105,BIRLA PRECISION TECHNOLOGIES LTD.,481.44
539017,Star Housing Finance Ltd,480.75
506597,AMAL LTD.,478.74
543895,Exhicon Events Media Solutions Ltd,478.58
539276,Kaya Ltd,475.6
538598,Vishal Fabrics Ltd,473.87
511672,Scan Steels Limited,470.96
526953,VENUS REMEDIES LTD.,468.58
538685,Shemaroo Entertainment Ltd,467.95
532807,Cineline India Limited,467.22
535958,Integra Essentia Ltd,467.09
540952,Lorenzini Apparels Ltd,464.77
530477,VIKRAM THERMO (INDIA) LTD.,464.72
500009,AMBALAL SARABHAI ENTERPRISES LTD.,464.24
530299,KOTHARI PRODUCTS LTD.,463.03
523204,ABAN OFFSHORE LTD.,461.9
533192,KCP SUGAR & INDUSTRIES CORPORATION LTD.,457.85
543449,Wonder Electricals Ltd,457.5
531889,Integrated Industries Ltd,457
523475,LOTUS CHOCOLATE CO.LTD.,455.79
555555,ICICI Prudential S&P BSE Sensex ETF,455.4
506261,Modison Ltd-$,455.27
507315,SAKTHI SUGARS LTD.,455.07
534064,ALLIANCE INTEGRATED METALIKS LTD.,454.86
543619,Concord Control Systems Ltd,454.63
540395,Chemcrux Enterprises Ltd,454.41
523411,ADC India Communications Limited-$,454.09
532841,SAHYADRI INDUSTRIES LTD.,453.29
514286,ASHIMA LTD.,453.28
539289,Aurum PropTech Ltd,451.49
543917,Sigma Solve Ltd,451.18
532039,ZENOTECH LABORATORIES LTD.,449.43
540570,Variman Global Enterprises Ltd,448.31
539730,Fredun Pharmaceuticals Ltd,447.78
542933,Universus Photo Imagings Ltd,447.77
543531,Tierra Agrotech Ltd,447.74
532344,SOFTSOL INDIA LTD.,446.97
532890,TAKE SOLUTIONS LTD.,446.76
530129,NILE LTD.,445.68
505737,INTERNATIONAL COMBUSTION (INDIA) LTD.,445.15
512020,SARASWATI COMMERCIAL (INDIA) LTD.,443.99
543746,Eastern Logica Infoway Ltd,441.67
507438,IFB AGRO INDUSTRIES LTD.,439.97
500500,HINDUSTAN MOTORS LTD.,438.6
500259,LYKA LABS LTD.,438.28
500367,RUBFILA INTERNATIONAL LTD.,436.47
500267,MAJESTIC AUTO LTD.-$,435.71
500089,DIC INDIA LTD.,435.63
540693,Shish Industries Ltd,435.14
543324,Gretex Corporate Services Ltd,434.19
511700,STANDARD CAPITAL MARKETS LTD.,433.65
544003,Plaza Wires Ltd,432.71
512393,SHARDUL SECURITIES LTD.,432.21
532722,NITCO LTD.,427.49
543713,Droneacharya Aerial Innovations Ltd,426.28
514354,PREMIER POLYFILM LTD.,425.88
517166,SPEL SEMICONDUCTOR LTD.,425.53
532341,IZMO Limited-$,423.15
500270,BARODA RAYON CORPORATION LTD.,422.83
539518,Uday Jewellery Industries Ltd,422.82
543416,Zodiac Energy Ltd,422.69
531082,Alankit Ltd,420.37
542012,A-1 Acid Ltd,418.89
512527,SUPER SALES INDIA LTD.-$,418.71
543986,South West Pinnacle Exploration Ltd,418.4
542770,Alphalogic Techsys Ltd,416.45
537291,Nath Bio-Genes (India) Ltd,415.14
539359,Pritika Auto Industries Ltd,414.51
500240,KINETIC ENGINEERING LTD.,414.09
543391,Suyog Gurbaxani Funicular Ropeways Ltd,409.73
539226,Rudra Global Infra Products Ltd,407.5
526666,BHARTIYA INTERNATIONAL LTD.,407.24
531638,SURAJ LTD.-$,407.04
501831,COASTAL CORPORATION LTD.,406.22
538119,R&B Denims Ltd,406.2
539113,Paul Merchants Ltd,404.81
523371,MAWANA SUGARS LTD.,404.16
526217,Hitech Corporation Ltd-$,402.08
500166,GOODRICKE GROUP LTD.,401.87
541083,Inflame Appliances Ltd,400.82
517562,TRIGYN TECHNOLOGIES LTD.,398.83
508933,AYM Syntex Ltd,396.8
533218,Emami Realty Ltd,396.6
523754,Mahindra EPC Irrigation Ltd,396.5
516022,STAR PAPER MILLS LTD.,396.06
532785,RUCHIRA PAPERS LTD.,395.45
504240,DELTON CABLES LTD.,393.72
540404,Prime Fresh Ltd,393.66
532435,Sanmit Infra Limited,393.44
540393,Sarthak Metals Ltd,393.17
540757,Sheetal Cool Products Ltd,392.02
532310,SHREE RAMA MULTI-TECH LTD.,391.06
507490,RANA SUGARS LTD.,390.83
532935,ARIES AGRO LTD.,390.46
511754,SHALIBHADRA FINANCE LTD.,388.5
532320,Vaarad Ventures Ltd,386.35
531168,ASSOCIATED CERAMICS LTD.,386.21
509162,INDAG RUBBER LTD.-$,386.14
543539,Modis Navnirman Ltd,385.52
524570,PODDAR PIGMENTS LTD.-$,385.46
513532,PRADEEP METALS LTD.,384.78
532460,PONNI SUGARS (ERODE) LTD.,381.86
500456,PASUPATI ACRYLON LTD.,381.76
543624,Maagh Advertising and Marketing Services Ltd,381.4
543861,Udayshivakumar Infra Ltd,380.58
541353,Innovators Facade Systems Ltd,379.24
544023,Kalyani Cast-Tech Ltd,379.13
500327,Pil Italica Lifestyle Ltd,378.12
504028,GEE LTD.,376.96
526821,DAI-ICHI KARKARIA LTD.-$,376.77
500189,NDL Ventures Ltd,376.11
509546,GRAVISS HOSPITALITY LTD.,373.75
514010,HIMACHAL FIBRES LTD.,373.2
532543,GP Petroleums Limited,373
543811,Airan Ltd,372.43
524634,ALUFLUORIDE LTD.,369.32
500223,JCT LTD.,368.17
517447,R.S.SOFTWARE INDIA LTD.,366.57
539275,Mangalam Seeds Ltd,366.19
531739,GENNEX LABORATORIES LTD.,365.72
532613,VIP Clothing Ltd,362.85
532372,Virinchi Ltd,362.16
532853,ASAHI SONGWON COLORS LTD.,360.75
543787,Macfos Ltd,359.6
500464,Ucal  Ltd,358.02
531307,RRIL Ltd,357.22
538607,Toyam Sports Ltd,356.71
542628,Northern Spirits Ltd,355.29
532654,MCLEOD RUSSEL INDIA LTD.,355.25
509715,JAY SHREE TEA & INDUSTRIES LTD.,354.9
540956,Bhatia Communications & Retail (India) Ltd,354.56
505750,JOST'S ENGINEERING CO.LTD.,353.99
